Red Roof Inn Gurnee - Waukegan,47,47,47,90,80,51,51,51,51,70,70,70,51,51,51,51,70
Holiday Inn Express Chicago - Schaumburg,110,105,95,95,95,95,100,95,90,90,90,90,90,103,107,95,95,95,95,95
Aloft Chicago O'Hare,129,149,159,149,99,99,99,109,109,109,109,143,149,159,175,199,189
Ginosi Chicago Apartel,
Sleep Inn Lansing,140,90,95,95,95,95,150,150,135,111,94,110,110,136,128,76,84,88,88,84
Four Points by Sheraton Chicago O'Hare Airport,95,103,111,103,95,95,95,95,95,103,111,103,111,111,119,127,127,127,119
Hyatt Place Chicago/Hoffman Estates,99,94,129,129,129,99,109,109,94,109,109,109,109,129,89,104,151,142
Crossland Economy Studios - Chicago - Waukegan,55,55,55,55,55,55,55,55,55,55,70,70,55,55,55,55,85
Hyatt Regency McCormick Place,169,229,229,189,139,154,134,134,134,134,134,164,164,194,254
Candlewood Suites Aurora-Naperville,99,109,109,109,95,90,90,90,108,108,103,103,103,94,112,103,126,117
Baymont Inn & Suites Chicago / Alsip,99,99,99,99,99,119,119,119,109,99,99,119,119,99,99,99,99,99
Comfort Inn O'Hare - Convention Center,109,99,99,99,99,99,110,99,99,99,119,129,109,99,109,109,119,129
Americas Best Value Inn & Suites-Waukegan/Gurnee,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70
The Herrington Inn & Spa,144,144,135,135,212,229,135,135,135,135,135,259,135,135,179,152,152
Candlewood Suites Chicago/Naperville,109,109,117,128,104,110,102,88,87,98,98,96,124,99,91,98,96,102,102
ACME Hotel Company Chicago,169,149,169,214,149,174,179,219,149,149,149,149,149,199,289,149,244,204,199,189
The Kimpton Gray Hotel,
Wicker Park Place,299,299,299,499,499,499,499,299,299,399,299,299,299,399
Motel 6 Joliet - I-80,59,59,59,59,59,59,59,59,59,59,59,59,132,132,132,59,59,59,59
The Whitehall Hotel,178,135,195,152,152,152,178,229,169,127,126,169,169,203,153,174,181,160,153
Hilton Garden Inn Addison,129,129,139,139,110,129,110,104,122,122,122,104,104,118,135,159,199,169,119
Magnolia Studios,169,169,149,149,149,149,149,149
Motel 6 Prospect Heights IL,56,56,56,56,56,56,60,65,66,59,56,56,56,60,60,56,56,56,56,56
Red Roof Inn Chicago Downtown Magnificent Mile,107,107,98,85,85,144,162,135,108,99,99,120,180,207,139,148,148,121,135
Budgetel Inn Glen Ellyn,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
Crowne Plaza Chicago SW - Burr Ridge,
Crowne Plaza Chicago-Northbrook,139,104,133,239,119,79,79,74,74,74,89,89,89,108,108,90,121,121,121,108
Urban Holiday Lofts,170,78,76,76,76,76,74,38,96,100,100,128,112,104,104,106,122
Hampton Inn & Suites Bolingbrook,97,164,169,144,105,97,97,97,114,114,124,105,169,148,112,112,112,157
Hyatt Place Chicago/River North,125,259,206,143,143,161,161,170,170,170,206,170,224,224,224,224
Country Inn & Suites By Carlson Naperville IL,141,156,151,149,131,129,129,107,107,116,125,126,149,125,127,131,138,130
Comfort Suites,139,129,114,114,114,114,119,144,118,97,97,97,97,135,127,91,91,91,91,91
Extended Stay America Chicago-Rolling Meadows-Convention Ctr,85,65,70,70,70,65,75,81,62,66,66,66,62,71,81,62,66,66,66,62
Travelodge Hotel Downtown,199,119,139,119,119,119,169,135,118,101,101,101,101,169,118,135,118,118,118
AmericInn Hotel & Suites Schaumburg,70,90,90,90,90,90,95,95,90,90,90,90,90,115,115,100,100,100,100,100
The Westin O'Hare,167,175,199,239,95,95,95,103,103,103,135,135,143,151,191,215,207,239
Hampton Inn & Suites Chicago-North Shore/Skokie,199,159,169,169,169,144,118,152,118,125,125,125,118,209,199,135,144,152,152,152
Chicago Marriott Suites Deerfield,104,219,249,289,152,127,93,79,93,105,145,145,145,135,135,219,237,289,289,219
Holiday Inn Mt. Prospect Chicago,99,104,104,104,104,104,95,98,90,80,80,98,98,90,90,103,113,113,113,113
La Quinta Inn Chicago Willowbrook,109,89,89,89,89,89,109,109,109,99,105,105,119,129,129,99,99,99,99,109
Holiday Inn Rolling Meadows - Schaumburg Area,120,105,100,96,96,96,115,115,100,100,91,91,91,145,91,91,91,109,95
Clubhouse Inn Westmont,88,88,97,97,97,98,115,93,93,93,93,93,93,93,93,93,93
Chicago Downtown Condo - Michigan Ave Suite ID #14-15,
Regal Inn - Chicago O'Hare Aiport,84,65,65,65,65,65,101,80,66,66,66,66,66,73,73,66,66,66,66,66
Hampton Inn Chicago / Tinley Park,169,129,139,169,129,110,209,118,169,129,129,189,189,144,149,169,169,169
Motel 6 Chicago Joliet I-55,56,56,56,56,56,74,74,70,70,70,70,70,76,70,70,70,66,70
Howard Johnson Lansing IL,
Country Inn & Suites By Carlson Elk Grove Village at I-290,119,99,99,99,99,99,111,99,99,99,99,99,99,99,95,99,107,107,123
Best Western Chicagoland - Countryside,130,90,99,103,101,101,97,101,88,88,97,97,97,114,114,97,114,114,114,141
Sleep Inn Tinley Park,139,84,94,80,71,67,139,164,80,71,80,80,84,129,75,75,75,75
Extended Stay America Chicago - Hillside,115,80,95,95,95,95,115,109,76,76,85,85,81,109,109,76,90,90,90,90
DeWitt Place,105,115,115,140,140,120,115,94,160,160,160,160,160,160,160,160
Days Inn and Suites Romeoville,90,65,65,65,65,65,90,90,90,90,75,75,85,105,75,75,75,75
Holiday Inn Hotel & Suites Chicago - Carol Stream - Wheaton,150,130,149,220,131,121,134,127,109,109,109,109,109,117,117,114,123,133,133,123
Extended Stay America Chicago - Romeoville,65,70,75,75,75,80,85,66,66,66,66,95,114,114,62,66,66,66,66
Residence Inn by Marriott Waukegan/Gurnee,179,109,169,179,279,139,149,149,119,129,139,149,129,179,179,129,179,179,179,159
Red Roof Inn Chicago - Downers Grove,88,63,67,67,67,67,75,75,67,67,67,67,67,88,88,73,73,67,73,76
Sonesta ES Suites Schaumburg Chicago,139,129,139,139,179,139,139,139,159,199,199,149,149,149,129,179,189,199,149
Omni Chicago Hotel,242,197,242,215,215,197,215,215,188,188,215,360,269,269,197,269,269,269,269
Residence Inn by Marriott Chicago Naperville/Warrenville,140,140,180,200,127,119,110,130,140,150,127,127,170,180,119
Kinzie Hotel,179,149,210,146,183,210,155,137,192,174,161,183,201,164,220,247,220,192
DoubleTree by Hilton Chicago - Alsip,159,139,149,149,149,119,127,189,95,119,129,139,111,139,111,149,149,159,135
Carleton of Oak Park,202,134,134,134,134,134,182,202,172,134,134,134,134,144,182,172,172,134,134,134
Steps to Everything - Navy Pier Suite ID #30,
Clarion Hotel & Convention Center Joliet,98,94,94,94,94,94,120,96,96,96,96,96
The Tremont Chicago Hotel at Magnificent Mile,412,127,149,149,149,131,134,149,134,134,134,134,134,172,187,134,149,172,172
Country Inn And Suites Zion,209,139,139,139,139,169,139,169,139,139,139,139,139,159,135,127,118,118,118,127
Illinois Beach Resort and Conference Center,194,110,110,110,110,110,131,110,110,142,194,121,121,121,121,121
Hilton Garden Inn Lake Forest Mettawa,119,149,249,209,159,80,119,80,94,119,159,119,209,169,209,239,209,118
14 East B&B,
Comfort Suites O'Hare Airport,99,89,99,109,109,99,109,115,89,89,119,119,109,109,107,89,116,116,125,125
Courtyard by Marriott Chicago Wood Dale,99,99,139,139,125,71,80,99,119,119,107,79,79,89,149,149,125
IHSP Chicago Hostel,150,90,90,90,90,150,150,90,90,90,90,110,150,90,90,90,90,90
American Inn & Suites,59,49,49,49,49,75,95,95,90,90,59,59,75,75,75,70,70,70,70
Extended Stay America Chicago- Woodfield Mall-Convention Ctr,100,90,90,90,90,90,90,85,85,85,85,85,85,85,85,85,85,85,85,85
House 5863 Bed and Breakfast,110,135,152,161,144,110,144,135,144,144,110,110,135
Days Inn & Suites Arlington Heights,80,70,75,75,75,75,80,68,59,64,64,64,64,68,68,59,64,64,64,64
Hilton Garden Inn Chicago/Tinley Park,129,129,209,149,149,129,129,179,219,199,169
Chicago Marriott Downtown Magnificent Mile,229,249,289,249,199,178,209,169,169,199,199,199,206,315,289,299,299,299,249
The Westin Lombard Yorktown Center,132,151,188,159,127,128,128,108,108,151,245,167,142,142,151,151,175,167,151
Hilton Garden Inn Chicago North Shore/Evanston,204,169,169,169,169,169,174,174,159,159,164,179,127,156,274,135,209,209,209
Residence Inn by Marriott Chicago Oak Brook,149,149,159,143,143,107,107,107,107,107,161,161,179,179,134,197,197,197,134
Skylark Motel,110,90,90,90,90,90,110,110,90,90,90,90,90,90,90
La Banque Hotel,200,200,200,200,200,210,210,200,200,200,200,200,200,200,200,220,200
Extended Stay America - Chicago - Naperville - East,75,65,70,85,85,70,80,81,66,81,81,81,66,90,95,66,66,71,76,66
Fairfield Inn & Suites Chicago Downtown / Magnificent Mile,109,139,139,179,139,139,149,149,149,219,159,199,199,219,189
Red Roof Inn Chicago - Schaumburg,60,60,60,63,80,80,80,75,60,60,63,63,65,65,60,60,60,63,63
Wyndham Garden Hotel - Buffalo Grove,72,88,80,80,80,80,80,72,72,72,80,80,80,80,80,80,80,80,80,80
Fairfield Inn and Suites By Marriott St Charles,149,159,129,129,139,109,109,119,119,119,159,159,139,139,149,149,139
Ginosi Basics Loop Apartel,111,111,111,111,111,160,172,180,180,180,180,180,215,215,212,237,237,237,237
Super 8 McHenry,90,72,72,72,72,72,90,90,90,79,79,79,79,90,90,79,79,79,79,79
Hampton Inn & Suites Minooka,169,129,169,149,169,118,110,110,110,149,149,169,127,169,127,149,149,149,118
The Peninsula Chicago,399,500,450,450,399,399,450,399,399,399,450,399,465,499,399,450,450,450,499
Super 8 Woodstock,65,65,65,65,65,70,68,55,55,55,55,55,59,59,55,55,55,55,55
By The Way Motel,
The Lotus Suites at Midlane,123,113,113,113,113,113,113,113,113,113,113,113,113,113
Howard Johnson Addison O'Hare Airport,65,55,55,55,55,55,80,90,75,65,65,65,65,80,80,65,65,65,65,65
The Wheeler Mansion,235,235,235,235,235,295,295,295,295,295,295,295,295,295,295,295
Super 8 Crystal Lake,89,74,74,74,74,74,84,71,76,71,63,63,63,84,84,63,63,71,63,71
Presidential Inn & Suites,62,58,58,58,58,62,58,58,58,58,62,58,58,58,58
Holiday Inn Chicago Matteson Conf Center,154,89,85,85,85,85,133,80,80,80,80,80,126,126,80,80,80,80,80
Quality Inn Elgin,82,82,70,70,70,74,74,74,70,70,70,70,81,76,70,74,74,74,76
Hyatt Centric The Loop Chicago,134,134,332,474,218,134,134,179,161,142,170,218,179,179,224,161,284,332,284,242
Hampton Inn & Suites Chicago/Hoffman Estates,99,93,119,149,109,84,129,129,129,149,109,109,84,119,101,93,119,149,149,127
Residence Inn Chicago Wilmette,200,170,170,170,170,170,160,160,160,160,170,160,180,200,180,190,190,190
DoubleTree by Hilton Chicago O'Hare Airport - Rosemont,159,159,219,199,159,111,95,95,119,119,139,139,111,159,179,179
Loews Chicago O'Hare Hotel,139,269,269,199,139,119,119,139,139,139,139,139,139,139,279,239,199
Baymont Inn & Suites Glenview,109,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
Sleep Inn Lake Bluff,72,72,72,105,94,72,72,72,72,117,117,94,72,72,72,72,110
Extended Stay America Chicago - Lansing,120,85,90,90,90,90,175,157,81,85,81,85,85,104,119,81,85,85,85,85
Holiday Inn Express Palatine,114,107,111,116,107,107,97,111,107,102,102,105,105,162,119,105,105,110,110,105
Best Western At O'Hare,120,106,120,120,120,120,100,88,80,80,88,88,88,92,92,88,104,104,104,104
Hotel Allegro a Kimpton Hotel,199,134,187,119,119,119,119,119,119,119,119,194,209,142,609,609,209,157
Super 8 Romeoville Bolingbrook,75,50,50,50,50,50,60,51,47,47,47,47,55,81,81,47,47,47,47,47
Wingate by Wyndham Arlington Heights,97,89,97,97,97,97,89,89,101,110,110,110,110,101,101,101,110,110,110,110
Hyatt Chicago Magnificent Mile,189,189,294,294,161,180,180,161,161,161,161,161,218,218,180,332,263,237
Conrad Chicago,
Sleep at Southport and Irving,185,285,285,185
Hotel Indigo Chicago Downtown Gold Coast,94,199,142,133,149,99,114,114,154,209,119,165,179,165,165
Candlewood Suites Chicago/Libertyville,129,87,83,88,104,91,104,86,80,80,72,72,72,110,109,72,77,111,88,85
The Westin Michigan Avenue Chicago,249,199,299,299,259,159,159,219,239,199,199,199,159,199,199,199,249,269,269,289
Holiday Inn Chicago North-Evanston,219,153,153,153,153,124,124,136,136,136,136,136,136,163,227,136,172,181,172,172
InterContinental Chicago Magnificent Mile,219,239,336,153,178,306,144,187,209,209,209,209,306,228,266,316,275,237
TownePlace Suites by Marriott Chicago Elgin-West Dundee,94,119,104,119,104,104,89,89,89,99,99,104,104,114,139,144,139
Days Inn Chicago,129,129,139,129,179,135,144,161,169,212,209,118,118,118,118,110
Holiday Inn & Suites Chicago-O'Hare/Rosemont,129,181,181,171,117,114,114,108,93,102,102,102,123,123,135,153,180,171
Motel 6 Chicago - Elk Grove,60,50,50,50,50,50,60,60,56,50,50,50,50,60,60,50,50,50,50,50
Courtyard by Marriott Chicago Downtown River North,199,189,269,199,199,189,189,169,169,161,161,161,188,207,188,242,269,269,197
Baymont Inn & Suites Mundelein Libertyville Area,120,100,100,100,130,130,100,85,100,85,100,75,85,100,100,85,85,85,85,85
Hampton Inn & Suites Rosemont Chicago O’Hare,159,139,169,179,159,101,101,101,101,107,107,107,127,139,139,127,179,199,199
Fairmont Chicago at Millennium Park,172,172,232,239,194,157,172,172,157,157,157,172,172,157,209,194,209,194
Fairfield Inn & Suites Chicago Tinley Park,170,140,160,160,150,170,140,140,140,150,190,171,171,171,160,135
Stay Inn Lombard,80,72,72,72,72,72,80,80,72,72,72,72,72,80,78,70,70,70,70,70
The Talbott Hotel,225,185,275,245,235,185,215,325,225,185,185,215,225,275,259,191,174,217,268,183
Motel 6 Chicago NW - Rolling Meadows,50,46,46,46,46,56,56,46,46,46,46,46,56,56,46,46,46,46,46
Sleep Inn - Naperville,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
Holiday Inn O'Hare,100,110,110,110,96,96,96,86,86,91,99,99,109,109,109,136,136,136,140
Holiday Inn & Suites Chicago - Downtown,139,109,181,219,171,114,152,153,119,119,128,179,128,162,227,227,227,162
Hilton Chicago O'Hare Airport,259,309,299,259,229,111,139,151,151,183,183,183,169,111,299,299,299,299,299
Oakwood Millennium Park Plaza,
Fairfield Inn & Suites Chicago Schaumburg,
Homewood Suites by Hilton Chicago Downtown/Magnificent Mile,199,199,284,199,199,199,199,199,224,239,239,254,224,284,284,241
Hilton Garden Inn Chicago/O'Hare Airport,139,139,179,179,159,101,101,101,101,119,119,119,101,110,110,149,169,179
Quality Inn Ohare Airport,110,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
Best Western Woodstock Inn,80,80,80,80,80,90,80,85,80,85,80,90,85,68,72,68,68,68
Super 8 Chicago/Rosemont/Ohare/SE,110,80,80,80,80,80,100,85,72,72,72,72,72,85,85,72,72,72,72,72
Hampton Inn & Suites Addison,109,99,119,159,119,93,93,84,101,99,119,119,101,101,130,93,139,159,159
Best Western Des Plaines Inn,85,95,130,130,130,130,130,130,130,130,130,130,150,150,150,150,130,130,130
La Quinta Inn Chicago Oakbrook Terrace,99,95,89,89,95,89,105,105,109,109,105,105,109,109,109,109,109,105,109,115
The Westin Chicago North Shore,123,174,246,246,246,144,93,93,93,169,191,158,169,127,127,183,237,339,169
Holiday Jones,57,59,50,48,59,92,55,59,48,48,113,103,103,109,124
Wingate by Wyndham - Joliet,119,119,119,119,119,109,93,118,118,118,118,118,149,84,84,84,84,84
Best Western Plus Oakbrook Inn,95,79,105,105,105,105,105,120,105,105,105,105,250,300,300,79,93,93,93,299
Super 8 Gurnee,139,75,75,75,75,75,89,99,85,85,85,85,85,89,89,85,85,85,85,85
Comfort Inn Arlington Heights - Chicago,119,109,109,119,109,109,109,113,94,85,104,104,104,104,95,87,103,103,111,103
Hotel Indigo Vernon Hills,109,129,156,174,146,119,80,80,73,73,76,76,112,129,145,150,150,145
Courtyard by Marriott Elgin West Dundee,119,129,129,139,134,109,99,89,89,99,119,119,104,109,109,124,129,159,159,129
Hawthorn Suites by Wyndham Chicago Hoffman Estates,89,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,94,94,94,94
Hampton Inn Majestic Chicago Theatre District,161,144,135,135,135,179,189,209,209,239,239,229,239
Embassy Suites Chicago - North Shore/Deerfield,119,149,152,129,119,119,161,152,152,152,118,127,259,259,118
Embassy Suites Chicago - Lombard - Oak Brook,119,159,179,184,179,135,169,169,135,159,159,159,135,169,159,135,189,229,209,152
Chicago Marriott Midway,200,250,270,270,270,250,190,161,233,233,252,221,204,161,161,204,204,221,221,204
Residence Inn by Marriott Chicago Downtown Magnificent Mile,229,159,309,159,159,175,175,159,159,159,159,159,209,209,170,206,206,206,206
Hilton Garden Inn Chicago Downtown Magnificent Mile,140,140,160,180,120,140,180,180,160,160,140,140,180,153,200,295,295,255
Comfort Suites Elgin,119,99,99,99,99,99,116,99,99,71,76,76,76,135,159,77,79,79,127,127
Candlewood Suites Chicago-O'Hare,124,105,124,131,128,109,109,93,93,93,93,93,93,93,109,93,109,114,120,120
Hampton Inn Chicago - Carol Stream,119,124,144,119,101,84,84,101,119,119,119,101,149,149,101,119,139,134,101
Thompson Chicago,289,229,269,299,249,289,369,439,249,229,229,249,249,379,459,229,289,409,489,369
DoubleTree Suites by Hilton Htl & Conf Cntr Downers Grove,129,139,179,179,159,139,119,239,87,87,119,119,139,159,159,159,159,159
Holiday Inn Express Hotel & Suites Chicago - Libertyville,130,90,110,110,130,130,86,105,105,134,79,101,122,132,130
Super 8 Aurora/Naperville Area,69,69,69,69,79,79,71,63,63,63,63,67,67,67,63,63,63,63,67
Courtyard by Marriott Chicago Elmhurst/Oakbrook Area,119,119,109,109,109,109,129,129,109,109,109,129,129,159,146,119,129,169,146
Best Western Chicago Southland,150,120,120,120,120,120,143,122,115,115,106,106,106,122,122,106,106,106,106,106
Motel 6 Elk Grove Village - O'Hare,60,60,60,60,60,70,70,65,65,60,60,60,63,63,60,60,60,60,60
La Quinta Inn Chicago Matteson,115,75,75,75,75,75,145,145,105,105,89,89,89,125,125,95,87,85,87,87
Homewood Suites by Hilton Chicago Downtown,139,129,189,135,144,144,189,249,169,279,144,249,144,259,339,186
Chicago Guest House on Henderson Street,
Millennium Knickerbocker,159,159,159,199,159,143,143,143,143,179,179,170,206,161,161,169,169,161
M Star Calumet Park,60,60,60,60,60,60,60,60,70,70,60,60,60,60,60
Wicker Park Inn,109,109,149,149,149,159,169
Corporate Suites Network At Presidential Towers,
Red Roof Inn Chicago - Lansing,55,55,55,55,55,81,81,55,55,55,55,55,81,81,55,55,55,55,55
Country Inn Suites Romeoville,139,109,119,119,119,119,124,134,109,109,109,109,119,159,93,118,118,118,110
Residence Inn by Marriott O'Hare,169,239,249,249,199,189,129,129,129,129,139,139,139,149,149,179,199,199,199
Holiday Inn Chicago-Mart Plaza River North,189,190,161,136,144,153,129,129,129,179,136,153,225,127,169
Fairfield Inn & Suites by Marriott Lombard,119,114,114,103,103,107,107,103,103,103,112,107,107,112,107,103,130,125
Country Inn & Suites Chicago O'Hare NW,87,129,129,129,129,119,109,119,119,119,119,129,119,119,119,101,129,139,139,149
Sheraton Chicago Northbrook Hotel,129,129,169,169,119,129,129,109,129,134,134,116,134,134,118,165,165,127
Motel 6 Harvey IL,58,58,58,58,58,70,70,70,70,58,58,58,65,65,58,58,58,58,58
Extended Stay America - Chicago- O'Hare - Allstate Arena,115,110,115,125,125,120,100,119,100,95,114,95,95,114,128,100,104,100,114,119
Holiday Inn Chicago Northwest-Elgin,114,124,119,119,99,95,95,99,95,90,104,104,90,90,103,116,116,117,116
Residence Inn By Marriott Chicago Lombard,159,169,169,169,179,169,139,139,169,169,169,169,169,169,169,169,179,169,169
Wyndham Garden Elk Grove Village/O'Hare,109,109,129,129,129,119,109,98,98,107,107,107,98,107,107,98,125,125,125,107
Hampton Inn & Suites Chicago/Mt. Prospect,124,134,159,159,149,149,114,134,114,114,149,149,127,105,105,134,189,189,179,127
Extended Stay America - Chicago - Hanover Park,85,85,85,85,85,85,85,81,81,81,81,81,81,81,81,81,81,81,81,81
Springhill Suites by Marriott Chicago Downtown/ River North,150,150,490,190,140,140,170,155,155,160,160,160,180,185,210,240,230,210
Steps to Everything GOLD COAST SUITE ID #10,
Hampton Inn by Hilton Joliet I-55,159,149,159,159,159,127,109,109,93,109,149,149,189,159,159,159,127
Hilton Chicago/Oak Brook Hills Resort & Conference Center,87,151,159,119,95,119,199,127,111,87,119,111,159,103,143,151
Holiday Inn Hotel & Suites Bolingbrook,116,148,158,158,111,111,111,100,100,140,140,209,189,105,150,150,150,132
DoubleTree by Hilton Chicago - Magnificent Mile,104,146,146,139,118,118,230,230,230,118,118,118,183,118,153,153,164,139
Super 8 O'Hare/Chicago/Elk Grove Village,85,75,75,75,75,75,88,80,80,75,75,75,75,85,85,80,75,80,75,80
Courtyard by Marriott Chicago Glenview/Northbrook,129,124,139,169,129,119,104,104,99,99,139,139,129,129,129,119,179,179,179,149
Palos Motel,55,47,47,47,47,59,59,55,45,45,45,45,59,59,55,45,45,45,45
Saratoga Motel,
Stan Mansion Suite,198,198,198,198,198,198,198,198,198,198,198,198
